document,date,entorno,WordCount,SentimentGI,NegativityGI,PositivityGI,SentimentHE,NegativityHE,PositivityHE,SentimentLM,NegativityLM,PositivityLM,RatioUncertaintyLM,SentimentQDAP,NegativityQDAP,PositivityQDAP
471,2017-12-01,national,88,0.011363636363636364,0,0.011363636363636364,0,0,0,0,0,0,0,0,0,0
472,2017-12-01,international,89,0.033707865168539325,0.011235955056179775,0.0449438202247191,0.033707865168539325,0,0.033707865168539325,-0.011235955056179775,0.011235955056179775,0,0,0.02247191011235955,0,0.02247191011235955
473,2017-12-01,international,36,0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0
474,2017-12-01,international,28,0,0.03571428571428571,0.03571428571428571,0,0,0,0,0,0,0,-0.03571428571428571,0.03571428571428571,0
475,2017-12-01,national,78,0.02564102564102564,0,0.02564102564102564,0.05128205128205128,0,0.05128205128205128,0.01282051282051282,0,0.01282051282051282,0,0.01282051282051282,0,0.01282051282051282
476,2017-12-01,national,54,-0.05555555555555555,0.07407407407407407,0.018518518518518517,0.018518518518518517,0,0.018518518518518517,-0.018518518518518517,0.018518518518518517,0,0,0,0,0
477,2017-12-01,both,64,0.015625,0.03125,0.046875,0.015625,0,0.015625,-0.03125,0.03125,0,0,0.046875,0,0.046875
478,2018-01-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
479,2018-01-01,national,73,0.0136986301369863,0.0273972602739726,0.0410958904109589,0,0,0,-0.0136986301369863,0.0136986301369863,0,0,0,0,0
480,2018-01-01,international,78,0.01282051282051282,0,0.01282051282051282,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0,0
481,2018-01-01,international,76,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.02631578947368421,0,0.02631578947368421,0.013157894736842105,0,0.013157894736842105,0,0.02631578947368421,0,0.02631578947368421
482,2018-01-01,national,120,0.05,0.008333333333333333,0.058333333333333334,0.058333333333333334,0,0.058333333333333334,0.016666666666666666,0,0.016666666666666666,0.008333333333333333,0.025,0,0.025
483,2018-01-01,national,68,-0.014705882352941176,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.014705882352941176,0.029411764705882353,0,0.014705882352941176,0.014705882352941176,0,0.029411764705882353,0,0.029411764705882353
484,2018-01-01,both,64,0.015625,0.03125,0.046875,0.015625,0,0.015625,-0.03125,0.03125,0,0,0.046875,0,0.046875
485,2018-02-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
486,2018-02-01,national,74,0.02702702702702703,0,0.02702702702702703,-0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0,0
487,2018-02-01,international,85,0.011764705882352941,0,0.011764705882352941,0.03529411764705882,0,0.03529411764705882,0,0,0,0,0,0,0
488,2018-02-01,international,111,-0.009009009009009009,0.018018018018018018,0.009009009009009009,0,0.018018018018018018,0.018018018018018018,-0.018018018018018018,0.018018018018018018,0,0.02702702702702703,-0.018018018018018018,0.02702702702702703,0.009009009009009009
489,2018-02-01,national,85,-0.011764705882352941,0.023529411764705882,0.011764705882352941,0.03529411764705882,0,0.03529411764705882,0,0,0,0.011764705882352941,0,0.011764705882352941,0.011764705882352941
490,2018-02-01,national,78,-0.01282051282051282,0.02564102564102564,0.01282051282051282,0.038461538461538464,0,0.038461538461538464,-0.01282051282051282,0.01282051282051282,0,0,0,0,0
491,2018-02-01,both,52,0.019230769230769232,0.038461538461538464,0.057692307692307696,0,0,0,-0.038461538461538464,0.038461538461538464,0,0,0.057692307692307696,0,0.057692307692307696
492,2018-03-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
493,2018-03-01,national,82,0.024390243902439025,0.012195121951219513,0.036585365853658534,-0.012195121951219513,0.012195121951219513,0,0,0,0,0.012195121951219513,-0.012195121951219513,0.012195121951219513,0
494,2018-03-01,international,101,0,0.009900990099009901,0.009900990099009901,0.04950495049504951,0,0.04950495049504951,0,0,0,0,0,0,0
495,2018-03-01,international,72,0.027777777777777776,0,0.027777777777777776,-0.013888888888888888,0.013888888888888888,0,0.013888888888888888,0,0.013888888888888888,0,0.013888888888888888,0,0.013888888888888888
496,2018-03-01,national,86,-0.011627906976744186,0.011627906976744186,0,0.011627906976744186,0.011627906976744186,0.023255813953488372,-0.011627906976744186,0.011627906976744186,0,0.011627906976744186,-0.011627906976744186,0.011627906976744186,0
497,2018-03-01,national,64,-0.0625,0.0625,0,0.015625,0,0.015625,-0.015625,0.015625,0,0,0,0,0
498,2018-03-01,both,75,0.06666666666666667,0.013333333333333334,0.08,0,0,0,-0.02666666666666667,0.02666666666666667,0,0,0.06666666666666667,0,0.06666666666666667
499,2018-04-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
500,2018-04-01,national,85,0.023529411764705882,0,0.023529411764705882,0.011764705882352941,0,0.011764705882352941,0,0,0,0,0.011764705882352941,0,0.011764705882352941
501,2018-04-01,international,124,0,0,0,0.06451612903225806,0,0.06451612903225806,0.008064516129032258,0,0.008064516129032258,0,0.016129032258064516,0,0.016129032258064516
502,2018-04-01,international,35,0.02857142857142857,0.02857142857142857,0.05714285714285714,0,0,0,-0.02857142857142857,0.02857142857142857,0,0,0,0,0
503,2018-04-01,international,43,0.046511627906976744,0,0.046511627906976744,0.023255813953488372,0,0.023255813953488372,0.023255813953488372,0,0.023255813953488372,0,0.023255813953488372,0,0.023255813953488372
504,2018-04-01,national,79,0.05063291139240506,0.012658227848101266,0.06329113924050633,0.0379746835443038,0,0.0379746835443038,0,0,0,0,0.012658227848101266,0.012658227848101266,0.02531645569620253
505,2018-04-01,national,62,-0.06451612903225806,0.06451612903225806,0,0,0,0,-0.016129032258064516,0.016129032258064516,0,0,0,0,0
506,2018-04-01,both,58,0.06896551724137931,0.017241379310344827,0.08620689655172414,0,0,0,-0.017241379310344827,0.017241379310344827,0,0,0.06896551724137931,0,0.06896551724137931
507,2018-05-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0,0.047619047619047616
508,2018-05-01,national,30,0.03333333333333333,0,0.03333333333333333,-0.03333333333333333,0.03333333333333333,0,0,0,0,0.03333333333333333,-0.03333333333333333,0.03333333333333333,0
509,2018-05-01,national,40,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0
510,2018-05-01,national,24,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2018-05-01,international,51,0.0196078431372549,0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.0196078431372549,0,0.0196078431372549,0,0,0,0
512,2018-05-01,international,44,0.06818181818181818,0,0.06818181818181818,0,0,0,-0.022727272727272728,0.022727272727272728,0,0,0.06818181818181818,0,0.06818181818181818
513,2018-05-01,international,28,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0.03571428571428571
514,2018-05-01,international,23,0.043478260869565216,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0,0,0,0,0,0,0
515,2018-05-01,international,39,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0,0.05128205128205128,0,0,0,0,0.02564102564102564,0,0.02564102564102564
516,2018-05-01,international,26,0.038461538461538464,0,0.038461538461538464,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0,0
517,2018-05-01,national,35,0.02857142857142857,0,0.02857142857142857,0.02857142857142857,0,0.02857142857142857,0.02857142857142857,0,0.02857142857142857,0,0.02857142857142857,0,0.02857142857142857
518,2018-05-01,national,43,0.046511627906976744,0,0.046511627906976744,0.023255813953488372,0,0.023255813953488372,-0.023255813953488372,0.023255813953488372,0,0,0.046511627906976744,0,0.046511627906976744
519,2018-05-01,national,26,0,0,0,0.07692307692307693,0,0.07692307692307693,0,0,0,0.038461538461538464,0,0,0
520,2018-05-01,national,34,-0.029411764705882353,0.029411764705882353,0,0,0,0,-0.029411764705882353,0.029411764705882353,0,0,0,0,0
521,2018-05-01,national,39,-0.05128205128205128,0.05128205128205128,0,0.02564102564102564,0,0.02564102564102564,0.02564102564102564,0,0.02564102564102564,0,0,0,0
522,2018-05-01,both,58,0.06896551724137931,0.017241379310344827,0.08620689655172414,0,0,0,-0.017241379310344827,0.017241379310344827,0,0,0.06896551724137931,0,0.06896551724137931
523,2018-06-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
524,2018-06-01,national,72,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.027777777777777776,0,0.027777777777777776,0,0.027777777777777776,0,0.027777777777777776
525,2018-06-01,national,61,0,0,0,0,0,0,0,0,0,0.04918032786885246,0,0,0
526,2018-06-01,international,46,0.021739130434782608,0,0.021739130434782608,0.06521739130434782,0,0.06521739130434782,0,0,0,0,0.021739130434782608,0,0.021739130434782608
527,2018-06-01,international,49,0,0,0,0.02040816326530612,0,0.02040816326530612,0,0,0,0,0.02040816326530612,0,0.02040816326530612
528,2018-06-01,international,33,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0,0
529,2018-06-01,international,31,0,0.06451612903225806,0.06451612903225806,0,0,0,0,0,0,0,-0.03225806451612903,0.06451612903225806,0.03225806451612903
530,2018-06-01,national,54,0.037037037037037035,0,0.037037037037037035,0.037037037037037035,0,0.037037037037037035,0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0,0.037037037037037035
531,2018-06-01,national,68,-0.04411764705882353,0.04411764705882353,0,0.029411764705882353,0,0.029411764705882353,-0.014705882352941176,0.014705882352941176,0,0.014705882352941176,0,0,0
532,2018-06-01,national,37,-0.02702702702702703,0.02702702702702703,0,0.02702702702702703,0,0.02702702702702703,0,0,0,0,0,0,0
533,2018-06-01,both,58,0.06896551724137931,0.017241379310344827,0.08620689655172414,0,0,0,-0.017241379310344827,0.017241379310344827,0,0,0.06896551724137931,0,0.06896551724137931
534,2018-07-01,national,50,0.02,0.02,0.04,0,0,0,0,0,0,0,0.02,0,0.02
535,2018-07-01,national,57,0.017543859649122806,0,0.017543859649122806,0,0,0,0,0,0,0,0,0,0
536,2018-07-01,national,44,0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0,0.022727272727272728,0,0,0,0,0,0,0
537,2018-07-01,international,112,0.044642857142857144,0.017857142857142856,0.0625,0.03571428571428571,0,0.03571428571428571,0.008928571428571428,0,0.008928571428571428,0,0.026785714285714284,0,0.026785714285714284
538,2018-07-01,international,52,0.038461538461538464,0,0.038461538461538464,0,0.038461538461538464,0.038461538461538464,0,0,0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464
539,2018-07-01,international,72,0.013888888888888888,0,0.013888888888888888,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0
540,2018-07-01,national,102,0.0196078431372549,0,0.0196078431372549,0.0196078431372549,0,0.0196078431372549,0.00980392156862745,0,0.00980392156862745,0.0196078431372549,0.0196078431372549,0,0.0196078431372549
541,2018-07-01,national,47,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0,0.02127659574468085,-0.02127659574468085,0.02127659574468085,0,0,0,0,0
542,2018-07-01,national,90,-0.022222222222222223,0.022222222222222223,0,0.022222222222222223,0,0.022222222222222223,-0.011111111111111112,0.011111111111111112,0,0,0.011111111111111112,0,0.011111111111111112
543,2018-07-01,both,66,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0,0,0.030303030303030304,0,0.030303030303030304
544,2018-08-01,national,46,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2018-08-01,national,43,0.023255813953488372,0,0.023255813953488372,0,0,0,0.023255813953488372,0,0.023255813953488372,0,0.023255813953488372,0,0.023255813953488372
546,2018-08-01,national,69,0,0,0,0,0,0,0,0,0,0,-0.028985507246376812,0.028985507246376812,0
547,2018-08-01,both,24,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2018-09-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
549,2018-09-01,national,93,0.021505376344086023,0,0.021505376344086023,-0.03225806451612903,0.03225806451612903,0,0,0,0,0,-0.021505376344086023,0.021505376344086023,0
550,2018-09-01,international,65,0.046153846153846156,0,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.046153846153846156,0,0,0,0.015384615384615385,0.015384615384615385,0,0.015384615384615385
551,2018-09-01,international,43,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.046511627906976744,0,0.046511627906976744,0,0,0,0,0,0,0
552,2018-09-01,international,61,0,0,0,0,0.04918032786885246,0.04918032786885246,-0.01639344262295082,0.01639344262295082,0,0.01639344262295082,-0.03278688524590164,0.03278688524590164,0
553,2018-09-01,international,22,0,0,0,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0,0
554,2018-09-01,international,30,0.03333333333333333,0,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,0,0.03333333333333333,0,0.03333333333333333
555,2018-09-01,national,87,0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.022988505747126436,0.05747126436781609,0,0.011494252873563218,0.011494252873563218,0,0.011494252873563218,0.011494252873563218,0.022988505747126436
556,2018-09-01,national,64,-0.03125,0.046875,0.015625,0.03125,0,0.03125,-0.015625,0.015625,0,0,0.015625,0.015625,0.03125
557,2018-09-01,both,53,0.018867924528301886,0.03773584905660377,0.05660377358490566,0,0,0,-0.03773584905660377,0.03773584905660377,0,0,0.05660377358490566,0,0.05660377358490566
558,2018-10-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
559,2018-10-01,national,38,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2018-10-01,national,28,0.03571428571428571,0,0.03571428571428571,-0.03571428571428571,0.03571428571428571,0,0,0,0,0,-0.03571428571428571,0.03571428571428571,0
561,2018-10-01,national,85,0,0,0,-0.011764705882352941,0.011764705882352941,0,0,0,0,0,-0.011764705882352941,0.011764705882352941,0
562,2018-10-01,international,133,0.03007518796992481,0.03007518796992481,0.06015037593984962,0.03759398496240601,0,0.03759398496240601,-0.007518796992481203,0.015037593984962405,0.007518796992481203,0,0.03007518796992481,0,0.03007518796992481
563,2018-10-01,international,161,0.018633540372670808,0.018633540372670808,0.037267080745341616,0.062111801242236024,0.006211180124223602,0.06832298136645963,-0.006211180124223602,0.018633540372670808,0.012422360248447204,0,0.006211180124223602,0.012422360248447204,0.018633540372670808
564,2018-10-01,international,100,-0.02,0.05,0.03,0.03,0,0.03,-0.02,0.03,0.01,0.01,0.02,0,0.02
565,2018-10-01,international,158,0.0379746835443038,0.006329113924050633,0.04430379746835443,-0.012658227848101266,0.0379746835443038,0.02531645569620253,0.0189873417721519,0,0.0189873417721519,0.0189873417721519,0.0189873417721519,0.0189873417721519,0.0379746835443038
566,2018-11-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
567,2018-11-01,national,48,0.020833333333333332,0,0.020833333333333332,0,0,0,0,0,0,0,0,0,0
568,2018-11-01,national,41,-0.04878048780487805,0.0975609756097561,0.04878048780487805,-0.04878048780487805,0.04878048780487805,0,-0.04878048780487805,0.04878048780487805,0,0,-0.024390243902439025,0.024390243902439025,0
569,2018-11-01,international,72,-0.013888888888888888,0.027777777777777776,0.013888888888888888,-0.027777777777777776,0.027777777777777776,0,-0.013888888888888888,0.013888888888888888,0,0.013888888888888888,-0.013888888888888888,0.013888888888888888,0
570,2018-11-01,international,107,0.037383177570093455,0.009345794392523364,0.04672897196261682,0.037383177570093455,0,0.037383177570093455,0,0,0,0,0.018691588785046728,0,0.018691588785046728
571,2018-11-01,international,83,-0.012048192771084338,0.012048192771084338,0,0.04819277108433735,0.012048192771084338,0.060240963855421686,-0.024096385542168676,0.024096385542168676,0,0,0,0.012048192771084338,0.012048192771084338
572,2018-11-01,national,82,0.04878048780487805,0.012195121951219513,0.06097560975609756,0.036585365853658534,0,0.036585365853658534,0,0.012195121951219513,0.012195121951219513,0,0.012195121951219513,0.012195121951219513,0.024390243902439025
573,2018-11-01,national,86,-0.011627906976744186,0.03488372093023256,0.023255813953488372,0.03488372093023256,0,0.03488372093023256,0.011627906976744186,0.011627906976744186,0.023255813953488372,0,0.023255813953488372,0,0.023255813953488372
574,2018-11-01,national,74,0,0.02702702702702703,0.02702702702702703,-0.013513513513513514,0.06756756756756757,0.05405405405405406,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.05405405405405406,-0.04054054054054054,0.05405405405405406,0.013513513513513514
575,2018-11-01,both,67,0.029850746268656716,0,0.029850746268656716,-0.014925373134328358,0.014925373134328358,0,0,0,0,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.029850746268656716
576,2018-12-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
577,2018-12-01,national,74,0,0.013513513513513514,0.013513513513513514,0,0,0,-0.013513513513513514,0.013513513513513514,0,0,0,0,0
578,2018-12-01,international,87,0.011494252873563218,0.034482758620689655,0.04597701149425287,0.022988505747126436,0.011494252873563218,0.034482758620689655,0,0,0,0,0.011494252873563218,0,0.011494252873563218
579,2018-12-01,international,78,0.038461538461538464,0.01282051282051282,0.05128205128205128,0,0.01282051282051282,0.01282051282051282,-0.01282051282051282,0.01282051282051282,0,0,0.01282051282051282,0,0.01282051282051282
580,2018-12-01,international,44,0,0,0,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0,0
581,2018-12-01,international,75,-0.02666666666666667,0.04,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,-0.013333333333333334,0.013333333333333334,0,0,-0.02666666666666667,0.02666666666666667,0
582,2018-12-01,national,56,0.07142857142857142,0.017857142857142856,0.08928571428571429,0.05357142857142857,0,0.05357142857142857,0,0.017857142857142856,0.017857142857142856,0,0.017857142857142856,0.017857142857142856,0.03571428571428571
583,2018-12-01,national,56,0.017857142857142856,0.05357142857142857,0.07142857142857142,-0.017857142857142856,0.017857142857142856,0,-0.017857142857142856,0.017857142857142856,0,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.05357142857142857
584,2018-12-01,national,90,0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0,0.044444444444444446,0,0.011111111111111112,0.011111111111111112,0,0.022222222222222223,0,0.022222222222222223
585,2018-12-01,both,71,0.028169014084507043,0,0.028169014084507043,0,0,0,0,0,0,0,0.028169014084507043,0,0.028169014084507043
586,2019-01-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2019-01-01,national,25,0.04,0,0.04,0,0,0,0,0,0,0,0.04,0,0.04
588,2019-01-01,national,64,0,0,0,-0.015625,0.015625,0,0,0,0,0.015625,-0.015625,0.015625,0
589,2019-01-01,international,26,0,0,0,0.038461538461538464,0,0.038461538461538464,-0.038461538461538464,0.038461538461538464,0,0,0,0,0
590,2019-01-01,international,46,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.06521739130434782,0,0.06521739130434782,0,0,0,0,0,0,0
591,2019-01-01,international,48,0.0625,0,0.0625,0.041666666666666664,0,0.041666666666666664,0.020833333333333332,0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0,0.041666666666666664
592,2019-01-01,international,41,0,0,0,0.024390243902439025,0,0.024390243902439025,0,0,0,0,0,0,0
593,2019-01-01,international,49,0,0.02040816326530612,0.02040816326530612,-0.02040816326530612,0.02040816326530612,0,-0.02040816326530612,0.02040816326530612,0,0,0.02040816326530612,0,0.02040816326530612
594,2019-01-01,national,41,0.04878048780487805,0.024390243902439025,0.07317073170731707,0,0.024390243902439025,0.024390243902439025,0,0,0,0,0,0.024390243902439025,0.024390243902439025
595,2019-01-01,national,38,0,0.07894736842105263,0.07894736842105263,0,0,0,-0.05263157894736842,0.05263157894736842,0,0,0.05263157894736842,0,0.05263157894736842
596,2019-01-01,national,82,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.036585365853658534,0,0.036585365853658534,-0.024390243902439025,0.036585365853658534,0.012195121951219513,0,0.024390243902439025,0,0.024390243902439025
597,2019-01-01,both,71,0.028169014084507043,0,0.028169014084507043,0,0,0,0.014084507042253521,0,0.014084507042253521,0.014084507042253521,0.04225352112676056,0,0.04225352112676056
598,2019-02-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
599,2019-02-01,national,85,0.011764705882352941,0,0.011764705882352941,0,0.011764705882352941,0.011764705882352941,0,0,0,0.011764705882352941,-0.011764705882352941,0.011764705882352941,0
600,2019-02-01,international,90,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.05555555555555555,0,0.05555555555555555,0.011111111111111112,0,0.011111111111111112,0,0,0.011111111111111112,0.011111111111111112
601,2019-02-01,international,56,0.07142857142857142,0.017857142857142856,0.08928571428571429,0,0.017857142857142856,0.017857142857142856,-0.03571428571428571,0.03571428571428571,0,0,0.03571428571428571,0,0.03571428571428571
602,2019-02-01,international,63,0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.047619047619047616,-0.015873015873015872,0.015873015873015872,0,0,0.015873015873015872,0.015873015873015872,0.031746031746031744
603,2019-02-01,international,39,-0.02564102564102564,0.05128205128205128,0.02564102564102564,-0.02564102564102564,0.02564102564102564,0,0,0,0,0,0,0.02564102564102564,0.02564102564102564
604,2019-02-01,national,46,0,0.021739130434782608,0.021739130434782608,0,0.021739130434782608,0.021739130434782608,0,0,0,0,0,0,0
605,2019-02-01,national,105,0.009523809523809525,0.01904761904761905,0.02857142857142857,0.009523809523809525,0,0.009523809523809525,-0.01904761904761905,0.01904761904761905,0,0.009523809523809525,0.01904761904761905,0,0.01904761904761905
606,2019-03-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2019-03-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
608,2019-03-01,national,85,0.023529411764705882,0.011764705882352941,0.03529411764705882,0,0.011764705882352941,0.011764705882352941,0,0,0,0.011764705882352941,-0.011764705882352941,0.011764705882352941,0
609,2019-03-01,international,87,0,0.05747126436781609,0.05747126436781609,-0.011494252873563218,0.022988505747126436,0.011494252873563218,0,0,0,0,0.034482758620689655,0.011494252873563218,0.04597701149425287
610,2019-03-01,international,88,0.03409090909090909,0.011363636363636364,0.045454545454545456,0.022727272727272728,0.011363636363636364,0.03409090909090909,0,0,0,0,0.011363636363636364,0,0.011363636363636364
611,2019-03-01,international,50,-0.04,0.04,0,-0.02,0.02,0,0,0,0,0,-0.02,0.02,0
612,2019-03-01,national,76,0.039473684210526314,0,0.039473684210526314,0.05263157894736842,0,0.05263157894736842,0.013157894736842105,0,0.013157894736842105,0,0.02631578947368421,0,0.02631578947368421
613,2019-03-01,national,53,-0.018867924528301886,0.03773584905660377,0.018867924528301886,0,0,0,0,0,0,0,0.018867924528301886,0,0.018867924528301886
614,2019-03-01,both,74,0.02702702702702703,0,0.02702702702702703,0,0,0,0.013513513513513514,0,0.013513513513513514,0.013513513513513514,0.04054054054054054,0,0.04054054054054054
615,2019-04-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2019-04-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
617,2019-04-01,national,87,0.022988505747126436,0.022988505747126436,0.04597701149425287,-0.011494252873563218,0.022988505747126436,0.011494252873563218,0,0,0,0.011494252873563218,-0.011494252873563218,0.011494252873563218,0
618,2019-04-01,international,89,-0.02247191011235955,0.0449438202247191,0.02247191011235955,0.033707865168539325,0.02247191011235955,0.056179775280898875,-0.033707865168539325,0.033707865168539325,0,0,0.033707865168539325,0,0.033707865168539325
619,2019-04-01,international,90,0.05555555555555555,0.011111111111111112,0.06666666666666667,0.022222222222222223,0.011111111111111112,0.03333333333333333,0,0,0,0,0.03333333333333333,0,0.03333333333333333
620,2019-04-01,international,49,0.02040816326530612,0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0,0.02040816326530612,0,0.02040816326530612,0,0.02040816326530612
621,2019-04-01,international,56,0,0.017857142857142856,0.017857142857142856,-0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0,0
622,2019-04-01,national,56,0.017857142857142856,0,0.017857142857142856,0.03571428571428571,0,0.03571428571428571,0,0,0,0,0,0,0
623,2019-04-01,national,59,-0.01694915254237288,0.03389830508474576,0.01694915254237288,0,0,0,0,0,0,0,0.01694915254237288,0,0.01694915254237288
624,2019-04-01,both,74,0.02702702702702703,0,0.02702702702702703,0,0,0,0.013513513513513514,0,0.013513513513513514,0.013513513513513514,0.04054054054054054,0,0.04054054054054054
625,2019-05-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2019-05-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0,0.047619047619047616
627,2019-05-01,national,81,-0.024691358024691357,0.04938271604938271,0.024691358024691357,-0.037037037037037035,0.037037037037037035,0,-0.012345679012345678,0.012345679012345678,0,0.012345679012345678,-0.012345679012345678,0.012345679012345678,0
628,2019-05-01,international,59,-0.01694915254237288,0.06779661016949153,0.05084745762711865,0.03389830508474576,0,0.03389830508474576,-0.03389830508474576,0.03389830508474576,0,0,-0.03389830508474576,0.03389830508474576,0
629,2019-05-01,international,65,0.015384615384615385,0.03076923076923077,0.046153846153846156,0,0.015384615384615385,0.015384615384615385,-0.015384615384615385,0.015384615384615385,0,0,0.03076923076923077,0,0.03076923076923077
630,2019-05-01,international,59,0.01694915254237288,0.01694915254237288,0.03389830508474576,0,0.03389830508474576,0.03389830508474576,0,0,0,0,0,0,0
631,2019-05-01,international,60,0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.08333333333333333,0.016666666666666666,0,0.016666666666666666,0,0.016666666666666666,0,0.016666666666666666
632,2019-05-01,international,42,-0.023809523809523808,0.023809523809523808,0,-0.07142857142857142,0.07142857142857142,0,-0.023809523809523808,0.023809523809523808,0,0.023809523809523808,-0.047619047619047616,0.047619047619047616,0
633,2019-05-01,national,55,0.05454545454545454,0.03636363636363636,0.09090909090909091,0,0.01818181818181818,0.01818181818181818,-0.01818181818181818,0.01818181818181818,0,0.01818181818181818,0.01818181818181818,0,0.01818181818181818
634,2019-05-01,national,54,0,0.037037037037037035,0.037037037037037035,0.018518518518518517,0,0.018518518518518517,0.018518518518518517,0,0.018518518518518517,0,0.037037037037037035,0,0.037037037037037035
635,2019-05-01,both,43,0.046511627906976744,0,0.046511627906976744,0.023255813953488372,0,0.023255813953488372,0.023255813953488372,0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0,0.046511627906976744
636,2019-06-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2019-06-01,national,55,0.01818181818181818,0.01818181818181818,0.03636363636363636,0,0,0,0,0,0,0,0.01818181818181818,0,0.01818181818181818
638,2019-06-01,national,120,-0.03333333333333333,0.041666666666666664,0.008333333333333333,-0.058333333333333334,0.06666666666666667,0.008333333333333333,-0.008333333333333333,0.008333333333333333,0,0.03333333333333333,-0.03333333333333333,0.03333333333333333,0
639,2019-06-01,international,48,0.020833333333333332,0,0.020833333333333332,0.041666666666666664,0,0.041666666666666664,-0.041666666666666664,0.041666666666666664,0,0,0,0,0
