periodo,year,mes,inflacion_mes,inflacion_diciembre,inflacion_interanual,inflacion_diciembre2,inflacion_interanual2,tc_mes,tc_diciembre,tc_interanual,tc_diciembre2,tc_interanual2,pib_trimestre,pib_diciembre,pib_diciembre2,tpm_mes,tpm_trimestre,tpm_diciembre,tpm_interanual,tpm_interanual2,tc_diciembre_v,tc_interanual_v,tc_diciembre2_v,tc_interanual2_v
2017-10-01,2017,10,0.5685,3.59473684210526,3.89526315789474,4.0252380952381,3.77647058823529,47.9608,48.313,49.5515,50.301,51.5817647058823,4.51058823529412,4.703,4.706,5.23529411764706,5.23529411764706,5.772,5.16470588235294,5.46875,3.43181331620637,3.31851364009503,4.10844516135048,4.20678675432485
2017-11-01,2017,11,0.504583333333333,3.5296,3.87625,3.9896,4.07772727272727,48.033488,48.35625,49.7368181818182,50.14125,51.7622727272727,4.72666666666667,4.5532,4.762,5.24,5.26041666666667,5.26041666666667,5.60909090909091,5.84523809523809,3.52440590879897,3.57327910571076,3.86894217104334,4.15281038585701
2017-12-01,2017,12,0.566923076923077,3.83461538461538,4.20166666666667,4.12923076923077,3.84230769230769,48.3425,48.3463636363636,50.1275,50.0936363636364,51.7991666666667,4.491,4.54,4.87916666666667,5.29545454545455,5.29545454545455,5.29545454545455,5.815,6.125,3.50324049746015,3.69217200137341,3.61374532655003,3.33293515654445
2018-01-01,2018,1,0.604090909090909,4.55545454545455,3.96136363636364,4.58409090909091,4.369,48.5019047619048,50.3514285714286,50.5533333333333,51.9963157894737,52.5878947368421,4.21526315789474,4.7605,4.722,5.15263157894737,5.23684210526316,5.45526315789474,5.46111111111111,5.67235294117647,4.24726412304052,4.22847668509655,3.45122529435758,4.53287895868368
2018-02-01,2018,2,0.331363636363636,4.19045454545455,3.77590909090909,4.40272727272727,4.3395,48.9277272727273,50.2922727272727,50.6977272727273,52.1331818181818,52.9442857142857,4.585,5.08681818181818,5.00772727272727,5.08095238095238,5.39,5.75,5.755,5.91578947368421,4.12478825522304,3.61734406876064,3.655677535347,4.45224754592839
2018-03-01,2018,3,0.269333333333333,4.09,3.816,3.95666666666667,3.98307692307692,49.3086666666667,50.636,51.1235714285714,52.464,53.3321428571429,4.94785714285714,5.18214285714286,5.21615384615385,5.26666666666667,5.26666666666667,5.584,5.73214285714286,5.96428571428571,4.83643892339545,3.6885444514035,3.60721491784315,4.31476442251743
2018-04-01,2018,4,0.362380952380952,4.15952380952381,4.265,4.468,4.56789473684211,49.502380952381,50.767619047619,51.7065,52.9080952380952,54.2794736842105,4.83,5.00952380952381,4.85142857142857,5.29,5.395,5.6,5.71842105263158,6.07352941176471,5.10894212757567,4.44697039667652,4.21027435868538,4.83025750873749
2018-05-01,2018,5,0.400454545454545,4.25409090909091,4.3935,4.39181818181818,4.30157894736842,49.5213636363636,50.6004545454545,51.3109523809524,52.6895454545455,54.3209523809524,5.366,5.29545454545455,4.92636363636364,5.28636363636364,5.39772727272727,5.56190476190476,5.72857142857143,5.95,4.76284584980237,3.60831130755083,4.11696872133566,5.86927749264275
2018-06-01,2018,6,0.327692307692308,4.3662962962963,4.46,4.42884615384615,4.63416666666667,49.5522222222222,50.4948148148148,51.4784615384615,52.6548148148148,53.9379166666667,5.26653846153846,5.49814814814815,5.07846153846154,5.30555555555556,5.3337037037037,5.61730769230769,5.79,6.11458333333333,4.54413005137643,3.88388796123924,4.26525535024036,4.70273687316496
2018-07-01,2018,7,0.338095238095238,4.44909090909091,4.56954545454545,4.53772727272727,4.62631578947368,49.6331818181818,50.3168181818182,51.655454545454504,52.4357142857143,53.7910526315789,5.5695,5.70136363636364,5.03227272727273,5.22954545454545,5.36590909090909,5.54090909090909,5.79761904761905,6.02272727272727,4.17560700169396,4.07457713115501,4.35502891052147,4.37498080257912
2018-08-01,2018,8,0.363461538461538,4.22884615384615,4.67269230769231,4.43384615384615,4.3712,49.8,50.3304,51.5816,52.3324,53.6221739130435,5.61130434782609,5.908,5.2348,5.51041666666667,5.58333333333333,5.75869565217391,5.85,6.02826086956522,4.20372670807454,3.57663678621535,3.96484348503925,4.07984127425294
2018-09-01,2018,9,0.275576923076923,3.90769230769231,4.23076923076923,4.36038461538462,4.39625,49.8832,50.3616,51.856,52.3704,54.005652173913,5.44782608695652,5.8836,5.1632,5.55,5.55208333333333,5.748,5.81521739130435,6.15045454545455,4.26832298136646,3.95620302248508,3.98873739547091,4.16953640762762
2018-10-01,2018,10,0.215263157894737,3.54842105263158,4.26894736842105,4.29684210526316,4.40333333333333,50.0145052631579,50.3409052631579,51.9544526315789,52.4621631578947,53.8917666666667,5.70444444444444,6.02684210526316,5.05421052631579,5.51052631578947,5.65526315789474,5.66842105263158,5.96842105263158,6.125,4.22547673531656,3.87817864409841,4.2115555268818,3.72208038017774
2018-11-01,2018,11,0.345217391304348,3.12130434782609,4.16260869565217,3.99260869565217,4.13227272727273,50.2873913043478,50.5678260869565,52.235,52.5952173913043,54.6392727272727,5.65090909090909,6.34130434782609,5.49434782608696,5.4304347826087,5.50434782608696,5.51521739130435,5.85318181818182,6.16904761904762,4.69529210550005,3.87420980032501,4.00684073642648,4.5675091733385
2018-12-01,2018,12,0.319090909090909,2.24086956521739,3.51434782608696,3.78347826086957,3.95,50.404347826087,50.3573913043478,52.5269565217391,52.5204347826087,54.6936363636364,5.64636363636364,6.45086956521739,5.49086956521739,5.50681818181818,5.52863636363636,5.54090909090909,5.84545454545455,6.05952380952381,4.2596093257719,4.21193664694074,4.29521452658241,4.09273811576772
2019-01-01,2019,1,0.168421052631579,3.62095238095238,3.214,4.15333333333333,3.62944444444444,50.5915,52.6438095238095,53.0545,54.814,55.5615789473684,5.49777777777778,5.537,5.167,5.52631578947368,5.55263157894737,5.73684210526316,5.79166666666667,5.98611111111111,4.70129181346365,4.88169434000785,4.06870546112367,4.73570303017968
2019-02-01,2019,2,0.168695652173913,3.14916666666667,3.04130434782609,3.78083333333333,3.51863636363636,50.6083333333333,52.3391666666667,52.9058333333333,54.0808333333333,54.6304347826087,5.36608695652174,5.71916666666667,5.4495652173913,5.56521739130435,5.59782608695652,5.76086956521739,5.79761904761905,6.03409090909091,4.09539909838239,4.53808604931482,3.32079622986955,3.26286824917158
2019-03-01,2019,3,0.424545454545455,3.24954545454545,3.72954545454545,3.835,3.6452380952381,50.6313636363636,52.0277272727273,52.4604545454545,53.7240909090909,54.4077272727273,5.26238095238095,5.66363636363636,5.3947619047619,5.5,5.5,5.625,5.70454545454545,6.06904761904762,3.47598900701526,3.61236785061557,3.25472079907084,3.70298549134724
2019-04-01,2019,4,0.483157894736842,3.503,3.17526315789474,3.8745,3.42,50.64,52.11,52.8894736842105,54.342,55.2284210526316,5.305,5.662,5.15421052631579,5.5,5.48684210526316,5.63157894736842,5.75,6.05555555555556,3.63961813842482,4.44421638518439,4.26591006824097,4.38014266898422
2019-05-01,2019,5,0.500454545454545,3.48772727272727,3.59636363636364,3.76136363636364,3.95857142857143,50.6059090909091,51.6777272727273,52.3854545454545,53.4986363636364,54.6663636363636,5.43428571428571,5.555,5.13863636363636,5.48863636363636,5.47727272727273,5.55681818181818,5.64772727272727,5.90476190476191,2.77988717726187,3.51429709910749,3.50530735157548,4.31351134037127
2019-06-01,2019,6,0.214736842105263,3.024,3.1925,3.4645,3.4665,50.8205,51.744,52.511,53.5285,54.404,5.38263157894737,5.531,5.152,5.475,5.475,5.4525,5.475,5.71052631578947,2.91169451073986,3.32378088552169,3.43934734937626,3.59170331936083
2019-07-01,2019,7,0.218157894736842,2.6595,3.08368421052632,3.6,3.64473684210526,51.0015789473684,51.816,52.7663157894737,53.7145,54.6121052631579,4.88789473684211,5.377,5.2365,5,4.94736842105263,4.96315789473684,5.16666666666667,5.27777777777778,3.05489260143198,3.45827979314821,3.66044770784376,3.48350141087745
2019-08-01,2019,8,0.439473684210526,2.96736842105263,3.54578947368421,3.60315789473684,3.55894736842105,51.3078947368421,51.9568421052632,53.1815789473684,53.7831578947368,54.9642105263158,4.85666666666667,5.06368421052632,4.97473684210526,4.73684210526316,4.71052631578947,4.69736842105263,4.84722222222222,5.04444444444444,3.33500816480341,3.65022996835769,3.51172210531263,3.33025446637946
2019-09-01,2019,9,0.501111111111111,2.86722222222222,3.37444444444444,3.66666666666667,3.80529411764706,51.6033333333333,52.1766666666667,53.505,54.0633333333333,55.5688235294118,4.68176470588235,4.92,4.845,4.41666666666667,4.40277777777778,4.26388888888889,4.625,4.80882352941176,3.77220896313975,3.68351690365299,3.61279735487431,3.72680902406798
2019-10-01,2019,10,0.416666666666667,3.29142857142857,3.3052380952381,3.71904761904762,3.74095238095238,52.882380952381,52.882380952381,55.027619047619,55.6461904761905,57.5795238095238,4.738,4.96095238095238,4.81714285714286,4.45238095238095,4.45238095238095,4.45238095238095,4.80952380952381,5.14285714285714,5.17577755047922,4.05995166958501,5.22987473595459,4.59370297159227
2019-11-01,2019,11,0.452105263157895,3.5665,2.99631578947368,3.98,3.46315789473684,52.8357894736842,53.0625,55.0473684210526,55.324,57.4026315789474,4.91666666666667,4.8405,4.963,4.51315789473684,4.5,4.5,4.83333333333333,4.95833333333333,5.53400954653938,4.18831726470725,4.26283505573271,4.25614085478608
2019-12-01,2019,12,0.644444444444444,3.72388888888889,3.49277777777778,4.14,3.95588235294118,53.0338888888889,53.0338888888889,55.24,55.24,57.2816666666667,4.92058823529412,4.83777777777778,4.82555555555556,4.5,4.47222222222222,4.47222222222222,4.875,5.04411764705882,5.47710598426588,4.16047437153493,4.16047437153493,3.68206606859327
2020-01-01,2020,1,0.302727272727273,4.1,3.94636363636364,4.10409090909091,4.05772727272727,53.1886363636364,55.2685714285714,55.8009090909091,57.8980952380952,59.405,4.56380952380952,4.72681818181818,5.14090909090909,4.48863636363636,4.57142857142857,4.9875,5.03409090909091,5.36363636363636,4.35908502373759,4.90464495492029,4.73269250731695,6.36438407660659
2020-02-01,2020,2,0.301176470588235,4.05055555555556,3.40277777777778,4.14833333333333,3.99666666666667,53.55,55.5111111111111,55.7822222222222,57.5988888888889,58.505,4.89823529411765,4.875,4.97777777777778,4.50277777777778,4.47222222222222,4.80833333333333,4.92058823529412,5.10294117647059,4.81705270224908,4.1676059763501,3.7525567318607,4.86502422068548
2020-03-01,2020,3,-0.0652941176470588,3.13722222222222,3.92333333333333,3.98944444444444,4.14411764705882,53.9733333333333,55.7627777777778,56.5833333333333,58.2761111111111,59.3205555555556,4.18058823529412,4.185,4.73333333333333,4.40277777777778,4.40277777777778,3.94944444444444,4.61764705882353,4.80882352941176,5.29225411211816,4.82620109096165,4.48216837793115,4.77672230419468
2020-04-01,2020,4,-0.0107142857142857,3.884,4.29866666666667,4.27214285714286,4.21333333333333,54.068,56.9373333333333,58.0746666666667,60.5,61.5506666666667,-3.79,-0.850666666666667,4.684,3.42857142857143,3.19642857142857,3.44642857142857,3.82142857142857,4.375,7.51007049345418,7.55919366882002,6.28688884093117,5.90981726138055
2020-05-01,2020,5,-0.182105263157895,2.70631578947368,2.71842105263158,3.81473684210526,3.91210526315789,57.0534,61.2215789473684,62.7247368421053,64.1931578947368,65.9163157894737,-3.15,-1.53894736842105,4.17222222222222,,3.53157894736842,3.65789473684211,4.03947368421053,4.69444444444444,15.5996581332485,9.94040117171853,4.86033557847633,5.05872507186308
2020-06-01,2020,6,0.254,2.313,3.413,3.8135,3.7975,58.7325,60.811,62.4385,63.8495,65.6675,-6.42894736842105,-2.522,4.06,3.5,3.5,3.525,3.975,4.525,14.8243957703927,6.31927739731168,4.9946858227753,5.14946393824604
